Row_ID,Order_ID,Date_Key,Contact_Name,Country,City,Region,Subregion,Customer,Customer_ID,Order_Date
1004.0,EMEA-2021-124891,20210731.0,Sean Taylor,United Kingdom,London,EMEA,UKIR,Engie,1062,2021-07-31
1003.0,EMEA-2021-124891,20210731.0,Sean Taylor,United Kingdom,London,EMEA,UKIR,Engie,1062,2021-07-31
7100.0,EMEA-2021-124933,20211226.0,Andrea Rampling,United Kingdom,London,EMEA,UKIR,Aviva,1006,2021-12-26
6551.0,EMEA-2021-126739,20211101.0,Blake Jackson,United Kingdom,London,EMEA,UKIR,Itochu,1032,2021-11-01
5922.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5918.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5917.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5915.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5916.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5920.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5914.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5919.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5923.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
5921.0,EMEA-2021-126977,20210917.0,Theresa McLean,United Kingdom,London,EMEA,UKIR,Humana,1049,2021-09-17
2390.0,EMEA-2021-127040,20211206.0,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,2021-12-06
2391.0,EMEA-2021-127040,20211206.0,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,2021-12-06
2393.0,EMEA-2021-127040,20211206.0,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,2021-12-06
2392.0,EMEA-2021-127040,20211206.0,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,2021-12-06
7125.0,EMEA-2021-128013,20210809.0,Benjamin Bower,United Kingdom,London,EMEA,UKIR,Fannie Mae,1035,2021-08-09
7124.0,EMEA-2021-128013,20210809.0,Benjamin Bower,United Kingdom,London,EMEA,UKIR,Fannie Mae,1035,2021-08-09
2209.0,EMEA-2021-129854,20210822.0,Peter Quinn,United Kingdom,London,EMEA,UKIR,Walgreens,1095,2021-08-22
3384.0,EMEA-2021-130659,20211204.0,Leonard Springer,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-12-04
3385.0,EMEA-2021-130659,20211204.0,Leonard Springer,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-12-04
3383.0,EMEA-2021-130659,20211204.0,Leonard Springer,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-12-04
9876.0,EMEA-2021-130855,20211229.0,Joe Hughes,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,2021-12-29
5212.0,EMEA-2021-130876,20210512.0,Evan Jackson,United Kingdom,London,EMEA,UKIR,Allianz,1080,2021-05-12
2294.0,EMEA-2021-130995,20211101.0,Pippa Hunter,United Kingdom,London,EMEA,UKIR,Samsung Electronics,1015,2021-11-01
1589.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1584.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1588.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1582.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1586.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1587.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1585.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1583.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1580.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1581.0,EMEA-2021-131338,20210809.0,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-08-09
1175.0,EMEA-2021-132080,20210822.0,Virginia Murray,United Kingdom,London,EMEA,UKIR,McKesson,1063,2021-08-22
8775.0,EMEA-2021-132276,20210223.0,Simon McDonald,United Kingdom,London,EMEA,UKIR,Citigroup,1020,2021-02-23
8774.0,EMEA-2021-132276,20210223.0,Simon McDonald,United Kingdom,London,EMEA,UKIR,Citigroup,1020,2021-02-23
8027.0,EMEA-2021-132465,20210911.0,Sebastian Young,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,2021-09-11
8026.0,EMEA-2021-132465,20210911.0,Sebastian Young,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,2021-09-11
8028.0,EMEA-2021-132465,20210911.0,Sebastian Young,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,2021-09-11
8029.0,EMEA-2021-132465,20210911.0,Sebastian Young,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,2021-09-11
6259.0,EMEA-2021-133536,20210328.0,Grace Butler,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2021-03-28
4197.0,EMEA-2021-134271,20210418.0,Michael King,United Kingdom,London,EMEA,UKIR,FedEx,1036,2021-04-18
6629.0,EMEA-2021-135489,20210919.0,Adrian Walker,United Kingdom,London,EMEA,UKIR,Amazon,1004,2021-09-19
7205.0,EMEA-2021-136658,20210910.0,Olivia Taylor,United Kingdom,London,EMEA,UKIR,Huawei,1086,2021-09-10
180.0,EMEA-2021-137225,20211215.0,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,2021-12-15
2396.0,EMEA-2021-137897,20211114.0,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,2021-11-14
2397.0,EMEA-2021-137897,20211114.0,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,2021-11-14
2395.0,EMEA-2021-137897,20211114.0,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,2021-11-14
6925.0,EMEA-2021-137925,20211130.0,Luke Churchill,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-11-30
6926.0,EMEA-2021-137925,20211130.0,Luke Churchill,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,2021-11-30
2262.0,EMEA-2021-137960,20211218.0,Blake Short,United Kingdom,London,EMEA,UKIR,Carrefour,1048,2021-12-18
3016.0,EMEA-2021-138919,20210917.0,Victor Short,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,2021-09-17
6188.0,EMEA-2021-138954,20211115.0,Diane Mills,United Kingdom,London,EMEA,UKIR,General Motors,1041,2021-11-15
6189.0,EMEA-2021-138954,20211115.0,Diane Mills,United Kingdom,London,EMEA,UKIR,General Motors,1041,2021-11-15
6187.0,EMEA-2021-138954,20211115.0,Diane Mills,United Kingdom,London,EMEA,UKIR,General Motors,1041,2021-11-15
3157.0,EMEA-2021-139584,20210824.0,Sophie Poole,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2021-08-24
3158.0,EMEA-2021-139584,20210824.0,Sophie Poole,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2021-08-24
6901.0,EMEA-2021-140557,20210907.0,Diane Metcalfe,United Kingdom,London,EMEA,UKIR,Itochu,1032,2021-09-07
3824.0,EMEA-2021-140984,20210914.0,Alexander Martin,United Kingdom,London,EMEA,UKIR,General Electric,1040,2021-09-14
3825.0,EMEA-2021-140984,20210914.0,Alexander Martin,United Kingdom,London,EMEA,UKIR,General Electric,1040,2021-09-14
3826.0,EMEA-2021-140984,20210914.0,Alexander Martin,United Kingdom,London,EMEA,UKIR,General Electric,1040,2021-09-14
2490.0,EMEA-2021-141040,20211009.0,Warren Abraham,United Kingdom,London,EMEA,UKIR,Aetna,1002,2021-10-09
2491.0,EMEA-2021-141040,20211009.0,Warren Abraham,United Kingdom,London,EMEA,UKIR,Aetna,1002,2021-10-09
4794.0,EMEA-2021-141684,20210629.0,Alison Miller,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2021-06-29
7006.0,EMEA-2021-141740,20211101.0,Caroline Burgess,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,2021-11-01
3362.0,EMEA-2021-142020,20210604.0,Liam Russell,United Kingdom,London,EMEA,UKIR,Boeing,1014,2021-06-04
3361.0,EMEA-2021-142020,20210604.0,Liam Russell,United Kingdom,London,EMEA,UKIR,Boeing,1014,2021-06-04
5528.0,EMEA-2021-142055,20210508.0,Nathan Marshall,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,2021-05-08
5605.0,EMEA-2021-142475,20211203.0,Leah Murray,United Kingdom,London,EMEA,UKIR,Bosch,1076,2021-12-03
7583.0,EMEA-2021-142734,20210416.0,Liam Robertson,United Kingdom,London,EMEA,UKIR,Walt Disney,1097,2021-04-16
4203.0,EMEA-2021-143105,20211210.0,Amelia Campbell,United Kingdom,London,EMEA,UKIR,Glencore,1083,2021-12-10
4200.0,EMEA-2021-143105,20211210.0,Amelia Campbell,United Kingdom,London,EMEA,UKIR,Glencore,1083,2021-12-10
4202.0,EMEA-2021-143105,20211210.0,Amelia Campbell,United Kingdom,London,EMEA,UKIR,Glencore,1083,2021-12-10
4201.0,EMEA-2021-143105,20211210.0,Amelia Campbell,United Kingdom,London,EMEA,UKIR,Glencore,1083,2021-12-10
5974.0,EMEA-2021-143980,20211225.0,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,2021-12-25
305.0,EMEA-2021-144253,20210504.0,Joseph Forsyth,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,2021-05-04
3310.0,EMEA-2021-144386,20211105.0,Emily Fisher,United Kingdom,London,EMEA,UKIR,Costco Wholesale,1025,2021-11-05
8478.0,EMEA-2021-145758,20211030.0,Colin Bell,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-10-30
7953.0,EMEA-2021-145814,20211119.0,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,2021-11-19
7952.0,EMEA-2021-145814,20211119.0,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,2021-11-19
5339.0,EMEA-2021-146486,20211109.0,Charles Lee,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,2021-11-09
5340.0,EMEA-2021-146486,20211109.0,Charles Lee,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,2021-11-09
5341.0,EMEA-2021-146486,20211109.0,Charles Lee,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,2021-11-09
5342.0,EMEA-2021-146486,20211109.0,Charles Lee,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,2021-11-09
538.0,EMEA-2021-147851,20211203.0,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,2021-12-03
5443.0,EMEA-2021-148712,20210417.0,Liam Murray,United Kingdom,London,EMEA,UKIR,American Express,1005,2021-04-17
5445.0,EMEA-2021-148712,20210417.0,Liam Murray,United Kingdom,London,EMEA,UKIR,American Express,1005,2021-04-17
5444.0,EMEA-2021-148712,20210417.0,Liam Murray,United Kingdom,London,EMEA,UKIR,American Express,1005,2021-04-17
5814.0,EMEA-2021-150196,20210702.0,Andrew Lee,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,2021-07-02
7728.0,EMEA-2021-150231,20210316.0,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,2021-03-16
3420.0,EMEA-2021-150791,20210906.0,Michael Morgan,United Kingdom,London,EMEA,UKIR,Merck,1064,2021-09-06
9331.0,EMEA-2021-153283,20211112.0,Jennifer Watson,United Kingdom,London,EMEA,UKIR,PepsiCo,1073,2021-11-12
4954.0,EMEA-2021-153906,20210316.0,Irene Smith,United Kingdom,London,EMEA,UKIR,Toyota Motor,1087,2021-03-16
2133.0,EMEA-2021-156524,20211120.0,Deirdre James,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,2021-11-20
7200.0,EMEA-2021-156797,20210811.0,Liam Abraham,United Kingdom,London,EMEA,UKIR,Kroger,1057,2021-08-11
7199.0,EMEA-2021-156797,20210811.0,Liam Abraham,United Kingdom,London,EMEA,UKIR,Kroger,1057,2021-08-11
1670.0,EMEA-2021-157154,20210110.0,Faith Robertson,United Kingdom,London,EMEA,UKIR,Anthem,1029,2021-01-10
9928.0,EMEA-2021-159534,20210320.0,Gavin Clark,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-03-20
9926.0,EMEA-2021-159534,20210320.0,Gavin Clark,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-03-20
9924.0,EMEA-2021-159534,20210320.0,Gavin Clark,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-03-20
9925.0,EMEA-2021-159534,20210320.0,Gavin Clark,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-03-20
9927.0,EMEA-2021-159534,20210320.0,Gavin Clark,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-03-20
7340.0,EMEA-2021-159590,20210718.0,Max Ross,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,2021-07-18
9057.0,EMEA-2021-160227,20211102.0,David Graham,United Kingdom,London,EMEA,UKIR,Daimler,1052,2021-11-02
5712.0,EMEA-2021-160857,20210508.0,Sarah Alsop,United Kingdom,London,EMEA,UKIR,Sysco,1084,2021-05-08
5708.0,EMEA-2021-160857,20210508.0,Sarah Alsop,United Kingdom,London,EMEA,UKIR,Sysco,1084,2021-05-08
5709.0,EMEA-2021-160857,20210508.0,Sarah Alsop,United Kingdom,London,EMEA,UKIR,Sysco,1084,2021-05-08
5711.0,EMEA-2021-160857,20210508.0,Sarah Alsop,United Kingdom,London,EMEA,UKIR,Sysco,1084,2021-05-08
5710.0,EMEA-2021-160857,20210508.0,Sarah Alsop,United Kingdom,London,EMEA,UKIR,Sysco,1084,2021-05-08
6217.0,EMEA-2021-161711,20211128.0,Sonia Hardacre,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,2021-11-28
6216.0,EMEA-2021-161711,20211128.0,Sonia Hardacre,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,2021-11-28
3794.0,EMEA-2021-163762,20211127.0,Stewart Hart,United Kingdom,London,EMEA,UKIR,Nestle,1089,2021-11-27
8751.0,EMEA-2021-163825,20210616.0,Rose Scott,United Kingdom,London,EMEA,UKIR,CVS Health,1026,2021-06-16
8750.0,EMEA-2021-163825,20210616.0,Rose Scott,United Kingdom,London,EMEA,UKIR,CVS Health,1026,2021-06-16
8629.0,EMEA-2021-164084,20210907.0,Jasmine MacDonald,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-09-07
8628.0,EMEA-2021-164084,20210907.0,Jasmine MacDonald,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-09-07
8627.0,EMEA-2021-164084,20210907.0,Jasmine MacDonald,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-09-07
8630.0,EMEA-2021-164084,20210907.0,Jasmine MacDonald,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-09-07
8631.0,EMEA-2021-164084,20210907.0,Jasmine MacDonald,United Kingdom,London,EMEA,UKIR,Enel,1013,2021-09-07
3026.0,EMEA-2021-164441,20211108.0,Adrian Clarkson,United Kingdom,London,EMEA,UKIR,Allstate,1003,2021-11-08
3025.0,EMEA-2021-164441,20211108.0,Adrian Clarkson,United Kingdom,London,EMEA,UKIR,Allstate,1003,2021-11-08
1627.0,EMEA-2021-164539,20211116.0,Liam Abraham,United Kingdom,London,EMEA,UKIR,Kroger,1057,2021-11-16
8574.0,EMEA-2021-164623,20211020.0,Leonard Dyer,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,2021-10-20
4979.0,EMEA-2021-165050,20211207.0,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,2021-12-07
4978.0,EMEA-2021-165050,20211207.0,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,2021-12-07
4977.0,EMEA-2021-165050,20211207.0,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,2021-12-07
9024.0,EMEA-2021-165799,20210629.0,Kimberly Langdon,United Kingdom,London,EMEA,UKIR,Home Depot,1047,2021-06-29
2900.0,EMEA-2021-166464,20210912.0,Sonia Ince,United Kingdom,London,EMEA,UKIR,Daimler,1052,2021-09-12
2901.0,EMEA-2021-166464,20210912.0,Sonia Ince,United Kingdom,London,EMEA,UKIR,Daimler,1052,2021-09-12
9037.0,EMEA-2021-166492,20210407.0,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-04-07
9038.0,EMEA-2021-166492,20210407.0,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-04-07
4048.0,EMEA-2021-166520,20210716.0,Justin Walsh,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-07-16
4049.0,EMEA-2021-166520,20210716.0,Justin Walsh,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2021-07-16
5008.0,EMEA-2021-169796,20211109.0,Sally Nolan,United Kingdom,London,EMEA,UKIR,Lukoil,1044,2021-11-09
5007.0,EMEA-2021-169796,20211109.0,Sally Nolan,United Kingdom,London,EMEA,UKIR,Lukoil,1044,2021-11-09
9272.0,EMEA-2022-100510,20220513.0,Paul Martin,United Kingdom,London,EMEA,UKIR,BNP Paribas,1065,2022-05-13
9273.0,EMEA-2022-100510,20220513.0,Paul Martin,United Kingdom,London,EMEA,UKIR,BNP Paribas,1065,2022-05-13
9874.0,EMEA-2022-100587,20221211.0,Thomas Gibson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,2022-12-11
480.0,EMEA-2022-100790,20220627.0,Alexander James,United Kingdom,London,EMEA,UKIR,Daimler,1052,2022-06-27
481.0,EMEA-2022-100790,20220627.0,Alexander James,United Kingdom,London,EMEA,UKIR,Daimler,1052,2022-06-27
6443.0,EMEA-2022-101161,20221014.0,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,2022-10-14
6442.0,EMEA-2022-101161,20221014.0,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,2022-10-14
6444.0,EMEA-2022-101161,20221014.0,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,2022-10-14
6445.0,EMEA-2022-101161,20221014.0,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,2022-10-14
6441.0,EMEA-2022-101161,20221014.0,Ian Butler,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,2022-10-14
4630.0,EMEA-2022-101336,20221114.0,Andrea Reid,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-11-14
4629.0,EMEA-2022-101336,20221114.0,Andrea Reid,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-11-14
4628.0,EMEA-2022-101336,20221114.0,Andrea Reid,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-11-14
4627.0,EMEA-2022-101336,20221114.0,Andrea Reid,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-11-14
9063.0,EMEA-2022-101623,20220228.0,Matt Bell,United Kingdom,London,EMEA,UKIR,McKesson,1063,2022-02-28
5634.0,EMEA-2022-101742,20220924.0,Cameron Oliver,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,2022-09-24
7097.0,EMEA-2022-101980,20220820.0,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2022-08-20
7096.0,EMEA-2022-101980,20220820.0,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2022-08-20
7098.0,EMEA-2022-101980,20220820.0,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,2022-08-20
9027.0,EMEA-2022-102127,20220627.0,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,2022-06-27
9026.0,EMEA-2022-102127,20220627.0,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,2022-06-27
9025.0,EMEA-2022-102127,20220627.0,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,2022-06-27
9311.0,EMEA-2022-102141,20220827.0,Irene Lambert,United Kingdom,London,EMEA,UKIR,Banco Santander,1101,2022-08-27
1579.0,EMEA-2022-102456,20220227.0,Deirdre James,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,2022-02-27
1042.0,EMEA-2022-102981,20220907.0,Max McGrath,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,2022-09-07
1043.0,EMEA-2022-102981,20220907.0,Max McGrath,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,2022-09-07
8512.0,EMEA-2022-103359,20221223.0,Rose Scott,United Kingdom,London,EMEA,UKIR,CVS Health,1026,2022-12-23
1465.0,EMEA-2022-104794,20221217.0,William May,United Kingdom,London,EMEA,UKIR,AT&T,1010,2022-12-17
9511.0,EMEA-2022-105263,20220807.0,Sebastian Sharp,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,2022-08-07
9404.0,EMEA-2022-105459,20220813.0,Cameron King,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-08-13
9403.0,EMEA-2022-105459,20220813.0,Cameron King,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,2022-08-13
9723.0,EMEA-2022-105781,20220216.0,John Dyer,United Kingdom,London,EMEA,UKIR,BMW,1039,2022-02-16
9722.0,EMEA-2022-105781,20220216.0,John Dyer,United Kingdom,London,EMEA,UKIR,BMW,1039,2022-02-16
54.0,EMEA-2022-105816,20221212.0,Joseph Newman,United Kingdom,London,EMEA,UKIR,Tesco,1059,2022-12-12
55.0,EMEA-2022-105816,20221212.0,Joseph Newman,United Kingdom,London,EMEA,UKIR,Tesco,1059,2022-12-12
71.0,EMEA-2022-106075,20220919.0,Sophie Vance,United Kingdom,London,EMEA,UKIR,Aetna,1002,2022-09-19
6946.0,EMEA-2022-106243,20221001.0,Una Mackay,United Kingdom,London,EMEA,UKIR,Intel,1051,2022-10-01
3593.0,EMEA-2022-108434,20221206.0,Alison Howard,United Kingdom,London,EMEA,UKIR,Kroger,1057,2022-12-06
7111.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7108.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7112.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7114.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7110.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7113.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
7109.0,EMEA-2022-109666,20220420.0,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,2022-04-20
992.0,EMEA-2022-110023,20220910.0,Anthony Clark,United Kingdom,London,EMEA,UKIR,Honda Motor,1045,2022-09-10
7397.0,EMEA-2022-110975,20221226.0,Lisa Lawrence,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,2022-12-26
7396.0,EMEA-2022-110975,20221226.0,Lisa Lawrence,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,2022-12-26
5144.0,EMEA-2022-111213,20220402.0,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,1080,2022-04-02
5142.0,EMEA-2022-111213,20220402.0,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,1080,2022-04-02
5143.0,EMEA-2022-111213,20220402.0,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,1080,2022-04-02
3311.0,EMEA-2022-111416,20220918.0,Caroline Gibson,United Kingdom,London,EMEA,UKIR,Allianz,1080,2022-09-18
5330.0,EMEA-2022-111941,20221226.0,John MacDonald,United Kingdom,London,EMEA,UKIR,Samsung Electronics,1015,2022-12-26
6371.0,EMEA-2022-113425,20221122.0,Warren McGrath,United Kingdom,London,EMEA,UKIR,Huawei,1086,2022-11-22
9506.0,EMEA-2022-113607,20221015.0,Diana Black,United Kingdom,London,EMEA,UKIR,Allstate,1003,2022-10-15
9505.0,EMEA-2022-113607,20221015.0,Diana Black,United Kingdom,London,EMEA,UKIR,Allstate,1003,2022-10-15
6118.0,EMEA-2022-113677,20221114.0,Harry Buckland,United Kingdom,London,EMEA,UKIR,News Corp.,1071,2022-11-14
6117.0,EMEA-2022-113677,20221114.0,Harry Buckland,United Kingdom,London,EMEA,UKIR,News Corp.,1071,2022-11-14
5983.0,EMEA-2022-114895,20221122.0,Molly Vance,United Kingdom,London,EMEA,UKIR,Boeing,1014,2022-11-22
9534.0,EMEA-2022-116596,20221028.0,Sonia Miller,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2022-10-28
9533.0,EMEA-2022-116596,20221028.0,Sonia Miller,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2022-10-28
9535.0,EMEA-2022-116596,20221028.0,Sonia Miller,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2022-10-28
9536.0,EMEA-2022-116596,20221028.0,Sonia Miller,United Kingdom,London,EMEA,UKIR,Pfizer,1074,2022-10-28
7842.0,EMEA-2022-116603,20220718.0,Grace Hodges,United Kingdom,London,EMEA,UKIR,Home Depot,1047,2022-07-18
2154.0,EMEA-2022-117282,20220715.0,Carol James,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,2022-07-15
4532.0,EMEA-2022-118759,20221115.0,Tracey Knox,United Kingdom,London,EMEA,UKIR,Gazprom,1027,2022-11-15
4531.0,EMEA-2022-118759,20221115.0,Tracey Knox,United Kingdom,London,EMEA,UKIR,Gazprom,1027,2022-11-15
1620.0,EMEA-2022-118780,20220911.0,Max Marshall,United Kingdom,London,EMEA,UKIR,Boeing,1014,2022-09-11
1619.0,EMEA-2022-118780,20220911.0,Max Marshall,United Kingdom,London,EMEA,UKIR,Boeing,1014,2022-09-11
3607.0,EMEA-2022-119683,20220313.0,Carolyn Ross,United Kingdom,London,EMEA,UKIR,Airbus,1030,2022-03-13
5226.0,EMEA-2022-119865,20220622.0,Victoria Ellison,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,2022-06-22
5228.0,EMEA-2022-119865,20220622.0,Victoria Ellison,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,2022-06-22
5227.0,EMEA-2022-119865,20220622.0,Victoria Ellison,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,2022-06-22
7931.0,EMEA-2022-120082,20220326.0,Elizabeth Young,United Kingdom,London,EMEA,UKIR,Procter & Gamble,1077,2022-03-26
